,product_id,count
25061,94113,2
89353,9139956,2
86244,7414907,2
90208,9339830,2
91605,10911156,2
91616,10911612,2
26705,101607,2
87110,7467274,2
87238,7469278,2
87109,7467273,2
91615,10911604,2
91663,10913018,2
91664,10913043,2
87093,7467212,2
90302,9340606,2
91666,10913054,2
91609,10911183,2
87247,7469361,2
87083,7467117,2
86251,7414929,2
87143,7467533,2
87146,7467537,2
27257,103409,2
90268,9340396,2
91639,10912922,2
90266,9340374,2
87205,7468703,2
87188,7468567,2
88401,8026654,2
91643,10912951,2
90265,9340371,2
25116,94336,2
90259,9340326,2
90255,9340272,2
87213,7468791,2
90253,9340267,2
91632,10912899,2
91651,10912970,2
87177,7468524,2
26725,101674,2
90245,9339953,2
87172,7468314,2
28886,201542,2
90237,9339931,2
86271,7414956,2
90235,9339928,2
90234,9339926,2
25086,94185,2
90230,9339913,2
28893,201558,2
28139,198498,2
91660,10912998,2
86232,7414887,2
88974,9127359,2
91575,10910932,2
26764,101808,2
26690,101500,2
28876,201526,2
26267,100038,2
87028,7466993,2
88344,8024884,2
90144,9339450,2
25017,94034,2
87020,7466914,2
91700,11104801,2
88339,8024697,2
88338,8024677,2
90331,9340790,2
87010,7466898,2
87264,7469402,2
91577,10911043,2
86303,7414988,2
26961,102536,2
91707,13230970,2
87006,7466894,2
91708,13230972,2
26769,101826,2
28958,201684,2
86178,7414803,2
90121,9339342,2
90120,9339341,2
26770,101828,2
88325,8024336,2
24638,92632,2
24633,92621,2
26946,102481,2
28929,201629,2
90160,9339521,2
90162,9339598,2
581,2097,2
90186,9339760,2
26745,101737,2
90182,9339750,2
87080,7467113,2
88978,9127364,2
91594,10911128,2
91670,10913144,2
91593,10911127,2
89360,9139978,2
24650,92700,2
87071,7467099,2
91676,10913201,2
87066,7467092,2
88363,8025321,2
91591,10911124,2
86305,7414991,2
91678,10913223,2
87064,7467087,2
90170,9339671,2
89365,9139994,2
88359,8025203,2
87057,7467056,2
86211,7414844,2
90168,9339665,2
91680,10913292,2
91681,10913391,2
90310,9340646,2
90163,9339599,2
90313,9340671,2
91413,10524418,2
25172,94620,2
88535,8028062,2
89849,9262767,2
27102,102878,2
89853,9262799,2
91240,9966088,2
87592,8002223,2
87596,8002829,2
91236,9965998,2
91234,9965820,2
91230,9965808,2
91227,9965732,2
90561,9365168,2
86029,7413295,2
89850,9262788,2
86028,7413284,2
87602,8003607,2
86025,7413253,2
86713,7454801,2
91220,9965338,2
87613,8004925,2
27694,105308,2
87619,8004941,2
28822,201391,2
25846,97585,2
87627,8004959,2
24821,93608,2
87631,8004967,2
87633,8004971,2
90565,9365180,2
87637,8004977,2
87638,8004980,2
88143,8021450,2
89854,9262800,2
88165,8022623,2
88658,8028757,2
86744,7454846,2
90545,9364873,2
89863,9263113,2
86789,7464723,2
87547,7996723,2
89862,9263101,2
86040,7413336,2
86038,7413326,2
91263,10523090,2
86785,7464649,2
86783,7464606,2
89859,9263078,2
91253,10523056,2
89491,9152080,2
87553,7997517,2
86774,7464522,2
87554,7998831,2
86772,7464486,2
89496,9152142,2
26193,99769,2
89498,9152558,2
25845,97584,2
86767,7461491,2
89857,9263055,2
91842,13351275,2
87569,8000476,2
91843,13351277,2
87578,8000608,2
90551,9364959,2
91246,9966210,2
91216,9965277,2
89842,9262728,2
86044,7413388,2
89818,9260842,2
89826,9261816,2
24763,93437,2
90589,9365493,2
90590,9365521,2
87663,8007161,2
87667,8007508,2
89824,9261461,2
27197,103235,2
91192,9963777,2
88817,9122054,2
86683,7451956,2
91189,9963654,2
90594,9365623,2
88109,8021063,2
90596,9365632,2
91214,9965199,2
88099,8020621,2
90599,9365749,2
91186,9963328,2
91183,9963241,2
89816,9260828,2
89814,9260772,2
89812,9260578,2
89056,9130963,2
87674,8009908,2
87677,8010406,2
91180,9963231,2
89168,9139505,2
90604,9365800,2
90605,9365845,2
90587,9365431,2
91874,13351856,2
91195,9963801,2
86006,7413200,2
89837,9262535,2
89835,9262482,2
91865,13351716,2
26630,101268,2
28577,200864,2
28814,201376,2
88133,8021231,2
91210,9964389,2
91209,9964388,2
91205,9964272,2
87653,8005025,2
89833,9262474,2
87654,8005027,2
87655,8005029,2
89832,9262467,2
88131,8021224,2
91869,13351729,2
89831,9262463,2
91200,9963821,2
89830,9262028,2
88128,8021212,2
91199,9963820,2
25899,97865,2
86011,7413207,2
89829,9262027,2
90582,9365318,2
88124,8021192,2
89827,9261817,2
88820,9122067,2
89864,9263134,2
89490,9151577,2
87373,7471633,2
90488,9364198,2
89457,9141099,2
87445,7472489,2
25244,95374,2
87449,7472500,2
87459,7472861,2
86908,7466587,2
26064,98900,2
89960,9268384,2
89958,9267689,2
87465,7473230,2
87466,7473379,2
86906,7466565,2
88645,8028606,2
89952,9266751,2
86903,7466562,2
87498,7474167,2
26348,100270,2
87477,7473787,2
87478,7473792,2
90489,9364206,2
87481,7473875,2
90491,9364262,2
90494,9364284,2
91802,13350225,2
91356,10523934,2
90498,9364330,2
88647,8028649,2
87492,7474009,2
89224,9139666,2
26828,102091,2
24584,92403,2
25416,95821,2
86914,7466630,2
89455,9141096,2
91411,10524411,2
90447,9363988,2
87378,7471644,2
90451,9364001,2
90455,9364008,2
91401,10524273,2
90456,9364009,2
91400,10524267,2
90459,9364012,2
90463,9364017,2
87399,7471820,2
24596,92475,2
90465,9364019,2
88236,8023028,2
25198,94789,2
87411,7472148,2
87414,7472187,2
87417,7472244,2
89449,9140835,2
90473,9364059,2
91797,13350218,2
28002,196880,2
90475,9364061,2
86918,7466635,2
24585,92410,2
25227,95262,2
25228,95263,2
86916,7466633,2
91380,10524046,2
89940,9265005,2
91351,10523918,2
89865,9263139,2
89879,9263265,2
86057,7414156,2
86056,7414151,2
91293,10523289,2
86824,7466162,2
88200,8022867,2
86053,7414007,2
91288,10523192,2
89889,9263321,2
89886,9263313,2
88198,8022834,2
89882,9263299,2
88194,8022770,2
90538,9364753,2
86818,7465940,2
91281,10523185,2
89939,9264544,2
91280,10523180,2
89037,9130726,2
86810,7465117,2
89873,9263193,2
86046,7413396,2
86808,7464965,2
86045,7413392,2
26045,98817,2
89866,9263140,2
87541,7724833,2
88189,8022763,2
86798,7464806,2
88187,8022761,2
88185,8022758,2
86828,7466169,2
91814,13350241,2
89484,9147007,2
86832,7466174,2
91803,13350226,2
91347,10523905,2
86076,7414621,2
91341,10523863,2
89930,9264207,2
89928,9264178,2
86868,7466359,2
87505,7474591,2
91336,10523846,2
87507,7474598,2
27947,106360,2
88217,8022964,2
91331,10523733,2
86073,7414579,2
88596,8028423,2
89474,9144301,2
27929,106281,2
86853,7466269,2
89476,9145832,2
27077,102841,2
91318,10523678,2
90524,9364525,2
90527,9364560,2
89911,9263576,2
86062,7414197,2
89907,9263552,2
27418,103979,2
89903,9263541,2
86058,7414168,2
89102,9135538,2
10555,55015,2
72823,7033723,2
75898,7054484,2
35954,3860291,2
35962,3860655,2
61825,6698576,2
75933,7054541,2
75932,7054540,2
75931,7054539,2
75921,7054527,2
61856,6698659,2
75913,7054515,2
75905,7054495,2
61862,6698669,2
61798,6698500,2
75883,7054449,2
75882,7054447,2
75877,7054441,2
51673,5482001,2
75871,7054428,2
75869,7054426,2
13020,62434,2
51670,5481993,2
61883,6742801,2
75843,7054391,2
61805,6698514,2
75983,7054652,2
61896,6742835,2
61724,6698281,2
76071,7054821,2
76067,7054809,2
76066,7054808,2
76060,7054798,2
76056,7054790,2
76040,7054764,2
76037,7054761,2
76036,7054760,2
51809,5482290,2
51807,5482288,2
12984,62305,2
75985,7054655,2
61760,6698375,2
61764,6698380,2
76007,7054702,2
61772,6698410,2
35950,3860286,2
75996,7054682,2
75992,7054665,2
61788,6698461,2
61791,6698481,2
75988,7054658,2
75832,7054364,2
61907,6742865,2
62151,6743304,2
75571,7048995,2
75605,7049079,2
62016,6743025,2
75602,7049076,2
75600,7049072,2
75590,7049039,2
62018,6743028,2
62019,6743029,2
62022,6743040,2
36193,3863487,2
13114,62723,2
75566,7048975,2
75619,7049119,2
75557,7048953,2
62072,6743148,2
75540,7048924,2
62083,6743163,2
13201,63056,2
75535,7048916,2
62132,6743272,2
75533,7048914,2
62138,6743285,2
75513,7048887,2
62015,6743024,2
75620,7049120,2
61910,6742868,2
75706,7054172,2
61913,6742876,2
75778,7054280,2
61927,6742897,2
61930,6742901,2
36071,3862695,2
75758,7054249,2
13040,62488,2
75732,7054214,2
75717,7054195,2
75713,7054188,2
61966,6742943,2
13098,62669,2
75698,7054161,2
36142,3863071,2
36143,3863072,2
36164,3863100,2
75655,7049189,2
75636,7049155,2
13080,62627,2
13093,62662,2
36173,3863461,2
75622,7049123,2
76072,7054822,2
76074,7054824,2
76079,7054831,2
61418,6697533,2
76507,7055753,2
76502,7055739,2
12751,61434,2
52150,5483381,2
76490,7055716,2
61383,6697490,2
61386,6697493,2
61400,6697508,2
76477,7055692,2
76451,7055641,2
76447,7055631,2
52194,5483437,2
52058,5483204,2
76419,7055579,2
76417,7055576,2
61499,6697725,2
76408,7055560,2
76395,7055532,2
76393,7055528,2
51983,5483089,2
35767,3858268,2
76365,7055482,2
76512,7055768,2
76530,7055802,2
76082,7054837,2
76611,7055991,2
76659,7056153,2
52314,5566960,2
61302,6697401,2
76642,7056089,2
76632,7056047,2
12701,61279,2
12710,61305,2
12714,61311,2
76615,7056002,2
12720,61330,2
52200,5483462,2
52195,5483446,2
76610,7055988,2
76605,7055972,2
76604,7055970,2
76589,7055943,2
76579,7055933,2
76577,7055927,2
76564,7055888,2
76549,7055859,2
61337,6697441,2
76534,7055817,2
76359,7055465,2
51977,5483082,2
76343,7055424,2
76119,7054911,2
76203,7055117,2
76198,7055099,2
35863,3859866,2
35881,3859889,2
35885,3859895,2
76155,7054983,2
76150,7054971,2
61631,6698021,2
35911,3859932,2
76126,7054927,2
76115,7054904,2
76334,7055400,2
76114,7054903,2
61656,6698108,2
51820,5482326,2
76102,7054880,2
76101,7054879,2
76091,7054862,2
76087,7054848,2
76086,7054846,2
61685,6698184,2
35928,3860253,2
76207,7055124,2
12929,62103,2
76220,7055154,2
76237,7055192,2
61533,6697809,2
35789,3858290,2
76324,7055368,2
76304,7055324,2
76293,7055306,2
76292,7055305,2
76285,7055289,2
76284,7055288,2
76282,7055286,2
51929,5482953,2
76277,7055275,2
35810,3859462,2
76260,7055248,2
76259,7055247,2
76257,7055240,2
51927,5482951,2
76255,7055237,2
76254,7055236,2
76244,7055217,2
51925,5482948,2
51921,5482941,2
62150,6743303,2
75503,7048874,2
76665,7056174,2
38271,4275948,2
20477,80285,2
62603,6744730,2
38208,4275846,2
38209,4275848,2
73951,7042840,2
73943,7042829,2
38225,4275871,2
73933,7042817,2
73925,7042808,2
73911,7042794,2
73900,7042783,2
20489,80321,2
20410,80123,2
38275,4275954,2
20399,80100,2
73865,7042716,2
38338,4276052,2
20377,80057,2
20376,80056,2
38363,4276088,2
38383,4276113,2
50871,5478372,2
20479,80293,2
74083,7043019,2
73816,7042641,2
74204,7043197,2
20681,80798,2
20675,80780,2
62491,6744483,2
20662,80758,2
20656,80708,2
20651,80700,2
37812,4275106,2
50986,5478962,2
37827,4275138,2
62527,6744566,2
62536,6744588,2
74085,7043025,2
37869,4275292,2
74165,7043136,2
74161,7043130,2
74157,7043123,2
50963,5478683,2
50925,5478544,2
37971,4275447,2
74108,7043052,2
74104,7043047,2
37995,4275479,2
38408,4276167,2
20339,79956,2
75498,7048859,2
73692,7040948,2
73714,7041068,2
73711,7041061,2
73710,7041057,2
73709,7041051,2
73707,7041046,2
73706,7041034,2
73703,7041017,2
73701,7041014,2
62854,6747320,2
14123,65347,2
50488,5477888,2
73717,7041086,2
62893,6747365,2
73681,7040910,2
73672,7040885,2
62941,6747991,2
73663,7040858,2
73661,7040856,2
14176,65540,2
73657,7040849,2
73655,7040847,2
73654,7036261,2
14111,65318,2
73718,7041089,2
20280,79849,2
62699,6744906,2
62652,6744812,2
13796,64538,2
73765,7041227,2
73763,7041225,2
73760,7041202,2
62673,6744862,2
73754,7041190,2
73751,7041183,2
13801,64566,2
73744,7041167,2
73739,7041161,2
50576,5478013,2
50675,5478130,2
62760,6747154,2
14049,65146,2
73735,7041140,2
73732,7041128,2
73731,7041122,2
73725,7041105,2
73724,7041104,2
73723,7041101,2
50595,5478037,2
20684,80801,2
37663,4274826,2
62442,6744416,2
36719,4033722,2
75226,7048336,2
21207,82058,2
62311,6743709,2
36584,4033500,2
36585,4033501,2
21176,81957,2
21152,81897,2
21125,81837,2
36706,4033705,2
36718,4033721,2
75082,7048131,2
36463,3868260,2
62313,6743713,2
75069,7048089,2
75065,7048084,2
75063,7048081,2
75062,7048079,2
21072,81729,2
75029,7048008,2
75012,7047976,2
75010,7047974,2
62318,6743722,2
21225,82094,2
75296,7048442,2
37658,4274805,2
75441,7048763,2
62156,6743309,2
75496,7048857,2
62171,6743353,2
75491,7048851,2
21307,82249,2
62176,6743359,2
62185,6743371,2
75477,7048821,2
75475,7048816,2
62195,6743392,2
21300,82239,2
62265,6743593,2
21293,82226,2
62201,6743415,2
75413,7048721,2
62216,6743486,2
75371,7048663,2
62238,6743539,2
62240,6743541,2
75359,7048646,2
75346,7048629,2
51364,5481274,2
36833,4141319,2
62320,6743725,2
74934,7047837,2
37278,4203216,2
74707,7043905,2
51125,5479360,2
62403,6744369,2
62414,6744384,2
37087,4142025,2
62419,6744389,2
20899,81365,2
3076,12658,2
37267,4203176,2
37277,4203215,2
51107,5479218,2
21023,81588,2
3197,13136,2
3214,13188,2
74484,7043603,2
37626,4274709,2
37636,4274745,2
51101,5479184,2
51095,5479171,2
51090,5479162,2
74346,7043430,2
37652,4274779,2
74708,7043910,2
74711,7043916,2
74714,7043920,2
37052,4141830,2
74905,7047789,2
74894,7047755,2
36905,4141558,2
74881,7047722,2
7571,28096,2
74850,7047656,2
20998,81539,2
62352,6743817,2
74840,7047636,2
51217,5479519,2
74830,7047602,2
62362,6743845,2
62364,6743850,2
13462,63834,2
13470,63848,2
37005,4141767,2
51194,5479470,2
20945,81461,2
13509,63913,2
74767,7043997,2
51127,5479362,2
76664,7056173,2
52336,5567868,2
20252,79770,2
78002,7063327,2
78056,7064645,2
21858,84750,2
78030,7064530,2
7967,30181,2
78022,7064046,2
78018,7063834,2
52639,5570921,2
52637,5570885,2
52635,5570848,2
34622,3819140,2
78001,7063323,2
78067,7064674,2
34636,3819171,2
77983,7063206,2
52631,5570819,2
77980,7063193,2
34644,3819188,2
34645,3819189,2
52626,5570778,2
77948,7063117,2
77944,7063109,2
77941,7063106,2
21877,84933,2
2335,9222,2
77939,7063099,2
52668,5571198,2
78298,7066868,2
78295,7066799,2
22063,85670,2
2302,9045,2
78246,7065206,2
22012,85516,2
52669,5571211,2
21992,85448,2
34388,3818738,2
21991,85434,2
34395,3818746,2
2334,9221,2
52662,5571156,2
52661,5571147,2
78168,7065025,2
60641,6695695,2
78151,7064982,2
78147,7064977,2
34515,3818928,2
34554,3819002,2
52651,5571043,2
52646,5571011,2
77940,7063100,2
77938,7063098,2
77650,7062249,2
52580,5570091,2
52593,5570275,2
77782,7062577,2
77772,7062531,2
77758,7062470,2
77749,7062455,2
52583,5570158,2
77731,7062407,2
77730,7062405,2
52582,5570151,2
77724,7062393,2
77711,7062370,2
52596,5570319,2
77705,7062359,2
77693,7062330,2
77683,7062311,2
52579,5570088,2
77680,7062300,2
52578,5570075,2
77672,7062287,2
52572,5570028,2
66946,6804747,2
77652,7062252,2
60755,6695845,2
21835,84602,2
77937,7063097,2
52611,5570532,2
77935,7063095,2
2345,9291,2
77933,7063092,2
77913,7063049,2
52621,5570724,2
52618,5570645,2
77904,7063018,2
60716,6695786,2
77891,7062962,2
52613,5570554,2
77860,7062858,2
77813,7062666,2
52606,5570453,2
60736,6695811,2
60737,6695816,2
52605,5570452,2
52604,5570444,2
52600,5570396,2
77823,7062697,2
77821,7062682,2
77820,7062680,2
77819,7062676,2
78299,7066869,2
52673,5571238,2
22110,85776,2
22412,86618,2
33877,3817899,2
33879,3817920,2
33881,3817937,2
33882,3817938,2
22415,86629,2
33889,3817954,2
78756,7081253,2
52798,5572798,2
52796,5572789,2
52795,5572753,2
22406,86596,2
78807,7103729,2
22364,86527,2
78706,7072052,2
78665,7071764,2
78640,7071699,2
34052,3818254,2
78630,7071678,2
78603,7071624,2
78602,7071623,2
22323,86391,2
34071,3818278,2
78804,7103725,2
33871,3817870,2
22136,85832,2
52815,5572965,2
52824,5573096,2
52822,5573091,2
52821,5573089,2
78919,7104074,2
78918,7104066,2
78916,7104043,2
78915,7104025,2
78906,7103966,2
52818,5573051,2
52816,5573016,2
52813,5572956,2
78819,7103768,2
22416,86631,2
60428,6695386,2
33833,3817741,2
33834,3817742,2
78869,7103897,2
33844,3817781,2
33848,3817795,2
52807,5572824,2
78825,7103804,2
33865,3817855,2
78580,7071600,2
34075,3818295,2
78557,7071533,2
52707,5571610,2
78435,7069337,2
52722,5571786,2
52721,5571768,2
78424,7069300,2
78418,7069237,2
52718,5571679,2
52714,5571650,2
78413,7069208,2
78410,7069194,2
52709,5571615,2
78408,7069187,2
52778,5572455,2
60570,6695585,2
78402,7069155,2
52700,5571470,2
52697,5571444,2
60585,6695605,2
78390,7069111,2
22208,86033,2
52692,5571383,2
52687,5571325,2
22155,85866,2
78436,7069339,2
52727,5571847,2
52728,5571849,2
78450,7069418,2
78540,7071324,2
52777,5572438,2
52774,5572432,2
78528,7071116,2
52771,5572410,2
34127,3818367,2
78518,7071027,2
52770,5572403,2
78516,7071003,2
52766,5572367,2
52759,5572321,2
52753,5572257,2
52752,5572246,2
78508,7070973,2
52750,5572212,2
52746,5572154,2
78494,7070761,2
78490,7070738,2
52741,5572016,2
52737,5571926,2
22225,86098,2
77651,7062251,2
77646,7062244,2
61255,6697344,2
76842,7056899,2
76860,7056978,2
76858,7056975,2
76857,7056974,2
76855,7056940,2
52434,5568613,2
52433,5568612,2
52432,5568610,2
52425,5568555,2
76847,7056919,2
52421,5568518,2
61087,6696984,2
76865,7056990,2
52416,5568471,2
61093,6696994,2
76832,7056873,2
7841,29887,2
52409,5568430,2
76820,7056822,2
52407,5568397,2
61113,6697023,2
61119,6697032,2
61120,6697033,2
76861,7056979,2
61046,6696893,2
52397,5568327,2
52467,5568909,2
76909,7057321,2
76908,7057305,2
60983,6696809,2
76905,7057274,2
52477,5568968,2
52474,5568956,2
76904,7057269,2
52471,5568950,2
76899,7057252,2
76898,7057247,2
61001,6696832,2
76871,7057018,2
61002,6696837,2
61003,6696838,2
76890,7057172,2
52462,5568882,2
52459,5568859,2
61018,6696858,2
76881,7057099,2
52448,5568734,2
76879,7057082,2
52442,5568681,2
76811,7056794,2
76805,7056757,2
77630,7062217,2
52345,5567927,2
52362,5568083,2
52360,5568077,2
76735,7056532,2
61212,6697207,2
76724,7056492,2
76719,7056471,2
76716,7056464,2
76706,7056437,2
76705,7056429,2
76700,7056402,2
76694,7056335,2
76744,7056565,2
76691,7056310,2
52344,5567908,2
52343,5567906,2
76686,7056291,2
76682,7056247,2
61241,6697325,2
76677,7056226,2
35644,3855077,2
52340,5567900,2
76668,7056201,2
52364,5568085,2
76745,7056566,2
52395,5568315,2
76772,7056651,2
52389,5568298,2
76799,7056739,2
76793,7056708,2
76791,7056705,2
76786,7056685,2
61162,6697116,2
52377,5568212,2
76780,7056661,2
76775,7056655,2
76774,7056654,2
76770,7056646,2
61187,6697157,2
52375,5568181,2
76766,7056632,2
76760,7056609,2
52371,5568152,2
52370,5568150,2
52367,5568117,2
76754,7056589,2
61186,6697155,2
76750,7056582,2
76749,7056580,2
76914,7057353,2
76916,7057371,2
52483,5569069,2
52536,5569672,2
77389,7061521,2
77388,7061519,2
77387,7061517,2
77386,7061513,2
77385,7061512,2
52547,5569809,2
52543,5569786,2
77370,7061368,2
77368,7061361,2
77365,7061358,2
60899,6696189,2
77403,7061567,2
77360,7061329,2
77358,7061320,2
77354,7061310,2
77353,7061294,2
77345,7061261,2
77311,7061190,2
52531,5569632,2
35237,3828267,2
21562,83898,2
77269,7061115,2
77396,7061529,2
77407,7061571,2
76918,7057380,2
52560,5569946,2
52566,5570008,2
34863,3819749,2
77575,7062124,2
77570,7062113,2
34876,3819769,2
34882,3819776,2
34885,3819781,2
52565,5569978,2
34897,3819795,2
34927,3819867,2
35041,3821872,2
60856,6696082,2
60843,6696050,2
21658,84143,2
21652,84129,2
77426,7061777,2
77425,7061776,2
60850,6696073,2
77423,7061648,2
52554,5569892,2
77420,7061635,2
60854,6696079,2
35278,3829475,2
77238,7061061,2
21516,83776,2
76987,7057755,2
52500,5569338,2
77029,7057963,2
52496,5569269,2
77021,7057912,2
77016,7057879,2
77015,7057871,2
52488,5569129,2
77006,7057841,2
60968,6696788,2
76992,7057761,2
76986,7057754,2
77211,7061009,2
76980,7057735,2
76977,7057732,2
76960,7057705,2
52487,5569111,2
76944,7057666,2
52485,5569094,2
76939,7057639,2
76937,7057635,2
76921,7057389,2
76920,7057387,2
77036,7058030,2
52504,5569431,2
77042,7058145,2
77050,7060625,2
77207,7061001,2
21498,83733,2
35382,3836655,2
77173,7060933,2
35401,3838263,2
52524,5569588,2
35438,3841071,2
35443,3841076,2
21465,83518,2
21459,83415,2
52518,5569563,2
77118,7060831,2
21450,83154,2
35489,3845859,2
52514,5569494,2
77088,7060782,2
52513,5569493,2
77071,7060737,2
77070,7060736,2
77063,7060722,2
77051,7060643,2
14227,65750,2
38535,4276416,2
78928,7104120,2
65645,6784345,2
65507,6784132,2
69414,7008394,2
42936,5060348,2
69396,7008358,2
69381,7008339,2
69374,7008322,2
47158,5210994,2
47110,5209915,2
47099,5209853,2
65644,6784343,2
65647,6784347,2
65485,6784099,2
47081,5209676,2
69312,7008168,2
69306,7008156,2
47074,5209644,2
43057,5060505,2
69289,7008129,2
43097,5060561,2
69261,7008076,2
69260,7008073,2
69253,7008062,2
69417,7008400,2
65459,6784070,2
47039,5209557,2
69610,7008775,2
69742,7013667,2
17959,74586,2
69698,7013573,2
47547,5215359,2
42622,5051203,2
65325,6771291,2
47538,5215346,2
65350,6771327,2
42715,5051341,2
65356,6771337,2
42721,5051357,2
47331,5215018,2
42727,5051374,2
4920,17983,2
17914,74478,2
65364,6771345,2
69552,7008686,2
6518,25352,2
69477,7008550,2
42883,5060274,2
42898,5060293,2
6463,25139,2
43132,5060599,2
69198,7004432,2
68830,7000504,2
65847,6784600,2
6246,24745,2
68943,7000743,2
68939,7000739,2
17621,73781,2
68922,7000696,2
17586,73700,2
68912,7000662,2
68911,7000655,2
46945,5209358,2
15994,70365,2
68905,7000649,2
68952,7000777,2
46893,5076483,2
68888,7000607,2
68887,7000606,2
43646,5061305,2
43661,5061344,2
43672,5061358,2
68859,7000545,2
43688,5061382,2
68847,7000530,2
17515,73536,2
65814,6784560,2
65811,6784556,2
69187,7004400,2
46975,5209443,2
65738,6784474,2
69175,7004368,2
65749,6784485,2
43256,5060757,2
47014,5209511,2
47006,5209498,2
43284,5060804,2
46987,5209463,2
43369,5060921,2
17727,74036,2
69063,7004116,2
17638,73837,2
69056,7004090,2
43420,5060990,2
43450,5061033,2
69014,7000901,2
69010,7000897,2
43490,5061081,2
68999,7000885,2
68997,7000883,2
17669,73915,2
68965,7000821,2
69762,7013803,2
69765,7014002,2
69770,7014178,2
18378,75396,2
70647,7029340,2
18542,75766,2
47867,5216180,2
18454,75571,2
41570,5046600,2
47861,5216172,2
47860,5216171,2
70539,7016978,2
70538,7016974,2
41626,5046666,2
70500,7016498,2
47885,5216249,2
47856,5216165,2
70492,7016488,2
70491,7016485,2
70469,7016447,2
18333,75312,2
70457,7016421,2
18316,75278,2
47829,5216048,2
70402,7016333,2
18244,75141,2
70648,7029341,2
18577,75847,2
65266,6771228,2
70733,7029445,2
70792,7029538,2
70791,7029537,2
18721,76096,2
70785,7029528,2
70782,7029520,2
4335,16136,2
18673,76010,2
70751,7029472,2
4345,16213,2
47949,5216590,2
41306,5046194,2
41381,5046329,2
41310,5046202,2
41314,5046214,2
47947,5216587,2
70704,7029409,2
18629,75939,2
47908,5216429,2
70699,7029404,2
70692,7029395,2
70689,7029391,2
70688,7029390,2
70339,7016221,2
70331,7016201,2
47827,5216044,2
69909,7015057,2
69987,7015616,2
65171,6771113,2
18056,74760,2
65172,6771114,2
69972,7015594,2
42284,5050751,2
47695,5215635,2
47691,5215627,2
69965,7015576,2
69921,7015496,2
69894,7015037,2
70286,7016118,2
69893,7015023,2
69892,7015022,2
42360,5050880,2
42364,5050884,2
42438,5050965,2
69825,7014781,2
69816,7014699,2
69811,7014690,2
69809,7014688,2
65264,6771225,2
65168,6771110,2
42249,5047584,2
70004,7015648,2
65160,6771099,2
4583,17025,2
41924,5047102,2
47824,5216011,2
18217,75092,2
18208,75070,2
47809,5215973,2
70164,7015919,2
4628,17185,2
42106,5047393,2
18123,74916,2
18114,74895,2
70107,7015834,2
42180,5047492,2
65122,6771042,2
42202,5047525,2
70061,7015759,2
70058,7015753,2
70056,7015748,2
70053,7015745,2
70049,7015739,2
18083,74819,2
5194,19103,2
43715,5061419,2
18743,76127,2
67614,6823660,2
45030,5072442,2
45031,5072445,2
66553,6804053,2
46250,5075040,2
67667,6823937,2
67662,6823928,2
46238,5075016,2
67636,6823757,2
67633,6823746,2
67615,6823661,2
67612,6823637,2
45027,5072437,2
67602,6823610,2
45072,5072568,2
5702,21634,2
67544,6818483,2
66581,6804094,2
45170,5072827,2
66584,6804104,2
46202,5074892,2
46184,5074836,2
45183,5072853,2
45028,5072438,2
45008,5072409,2
46181,5074824,2
16318,71056,2
66453,6803909,2
46355,5075336,2
44950,5072260,2
44952,5072262,2
5637,21497,2
66479,6803951,2
46314,5075167,2
67808,6824495,2
67800,6824479,2
67792,6824463,2
46276,5075082,2
45001,5072395,2
67780,6824430,2
44980,5072345,2
67757,6824365,2
44984,5072359,2
44990,5072369,2
5652,21539,2
46253,5075046,2
67721,6824114,2
44997,5072389,2
44999,5072391,2
45184,5072858,2
46168,5074804,2
68827,7000500,2
45626,5073683,2
67173,6805069,2
67172,6805068,2
67171,6805063,2
66827,6804586,2
45551,5073564,2
16671,71740,2
67108,6804992,2
67102,6804979,2
16607,71630,2
66831,6804590,2
16579,71564,2
66796,6804546,2
66880,6804644,2
66901,6804669,2
67010,6804829,2
66994,6804802,2
45734,5073910,2
66977,6804781,2
45760,5074017,2
16542,71497,2
66956,6804759,2
66953,6804755,2
67175,6805073,2
16773,71923,2
16335,71087,2
5925,22631,2
16834,72052,2
66639,6804183,2
45218,5072993,2
67398,6818094,2
45277,5073088,2
67364,6818045,2
46148,5074772,2
16345,71101,2
46108,5074693,2
16784,71963,2
46094,5074665,2
45431,5073385,2
45372,5073239,2
66694,6804344,2
16373,71153,2
67269,6805223,2
45409,5073327,2
67239,6805167,2
67225,6805149,2
46030,5074545,2
45987,5074449,2
66783,6804512,2
44932,5072177,2
44931,5072172,2
44916,5072108,2
44308,5062607,2
17307,73038,2
44094,5062234,2
44096,5062236,2
66018,6784857,2
68502,6827809,2
5277,19488,2
66019,6784858,2
46773,5076113,2
44152,5062355,2
17245,72842,2
44369,5062694,2
65967,6784778,2
44370,5062697,2
44371,5062698,2
66069,6784943,2
68346,6827482,2
68345,6827480,2
44394,5062735,2
68336,6827413,2
68331,6827396,2
46723,5076034,2
44463,5062849,2
44044,5062159,2
65959,6784769,2
44915,5072103,2
68733,7000334,2
68816,7000481,2
68812,7000469,2
46886,5076441,2
46882,5076436,2
46868,5076395,2
65899,6784677,2
68760,7000383,2
46857,5076354,2
43790,5061517,2
17414,73306,2
68730,7000331,2
65946,6784754,2
68723,7000316,2
68643,6999944,2
43943,5061760,2
68612,6999900,2
68591,6999878,2
5226,19232,2
43990,5062004,2
44004,5062041,2
44020,5062092,2
